Solute SMILES,LogS
c1ccc(o1)-c1cc2c3cocc3c3ccc4=CCC=c4c3c2c2=C[SiH2]C=c12,4.485794
C1C=Cc2ccc3c4ncc(cc4c4nsnc4c3c12)-c1cccs1,3.137074
[nH]1c2cc3ccsc3cc2c2c1cc(-c1scc3sccc13)c1nsnc21,5.656416
c1c-c2c(-nc1)c1-[s]c3ccc4cscc4c3-c1c1cocc21,2.218546
C1C=c2c3C=CCc3c3[se]c4cc(oc4c3c2=C1)-c1scc2C=C[SiH2]c12,1.968428
c1ccc(cn1)-c1sc(-c2cnc(s2)-c2cccc3nsnc23)c2cc[nH]c12,7.240201
c1cc2[se]c3c([se]c4cc(-c5cncc6nsnc56)c5cocc5c34)c2c2cscc12,9.484335
c1sc(-c2cc3sc4c(cnc5ccccc45)c3o2)c2[SiH2]C=Cc12,2.056604
c1sc(c2[SiH2]ccc12)-c1sc(-c2ccc(cc2)-c2ncncn2)c2cc[SiH2]c12,3.595573
c1ccc(s1)C1=Cc2ncc3c4ncccc4c4=CCC=c4c3c2[SiH2]1,3.482789
c1sc(-c2ncc(-c3sc(-c4scc5sccc45)c4[nH]ccc34)c3nsnc23)c2cc[nH]c12,0.938436
c1cnc(s1)-c1cnc2c(c1)c1nsnc1c1cc3ccc4cocc4c3cc21,4.168881
[nH]1c(cc2ccc3c4occc4cnc3c12)-c1ccccn1,0.795276
[nH]1c(cc2cnc3c4occc4cnc3c12)-c1scc2c1c1ccccc1c1ccccc21,1.567549
c1sc(c2C=C[SiH2]c12)-c1cc2sc3c(ccc4ccc5cscc5c34)c2c2c[nH]cc12,2.237505
c1cc2c(o1)c1sc3cc(oc3c1c1=C[SiH2]C=c21)-c1cccc2nsnc12,7.06047
c1cnc2c3CC(=Cc3c3c[nH]cc3c2c1)c1cccc2c[nH]cc12,0.597413
c1sc(-c2cnc3c4sc5ccccc5c4c4c[nH]cc4c3c2)c2cc[nH]c12,1.590215
c1cc2cnc3c(c4cocc4c4cc(-c5scc6ccoc56)c5=C[SiH2]C=c5c34)c2[se]1,5.735851
c1Cc(cc1)-c1sc(-c2sc(-c3nccs3)c3cc[nH]c23)c2cc[SiH2]c12,3.189018
c1ccc(o1)-c1ccc(-c2sc(c3Cccc23)-c2scc3cc[nH]c23)c2nsnc12,4.988774
C1C=Cc2c1c1cc3[SiH2]C(=Cc3cc1c1ccccc21)c1scc2[se]ccc12,3.288578
c1sc(-c2sc(-c3ccc([se]3)-c3nccc4nsnc34)c3cc[nH]c23)c2[nH]ccc12,3.204665
c1ccc(-c2sc(-c3sc(-c4ncncn4)c4ccsc34)c3ccsc23)c2ccccc12,6.234959
c1cc2ncc3c4[se]c(cc4c4cocc4c3c2c2cscc12)-c1cccc2=CCC=c12,4.303904
[nH]1cccc1-c1cnc2c(c1)c1c[nH]cc1c1c3CC=Cc3c3=C[SiH2]C=c3c21,2.470692
[nH]1c2C=C[SiH2]c2c2oc3cc(-c4nccc5nsnc45)c4ccccc4c3c12,7.662474
[nH]1ccc2[nH]c3c(c12)c1=C[SiH2]C=c1c1cc(-c2scc4CC=Cc24)c2=C[SiH2]C=c2c31,2.353849
C1C=c2c3C=C(Cc3c3c4ccccc4c4C=CCc4c3c2=C1)c1cncs1,3.299053
[nH]1cccc1-c1cc2cnc3c(c4ccccc4c4ccc5=C[SiH2]C=c5c34)c2cn1,5.881549
c1ccc2cc3c(cc2c1)c1nsnc1c1cc(-c2nccc4nsnc24)c2c[nH]cc2c31,8.873211
c1cc2c(s1)c1c3cocc3c3cc(sc3c1c1=CCC=c21)-c1scc2ccoc12,2.892782
[nH]1c(ccc1-c1cccs1)-c1[SiH2]c(cc1)-c1cccc2cCcc12,1.860538
c1ncc(s1)-c1cc2c(s1)c1c(c3ccccc23)c2ncccc2c2=C[SiH2]C=c12,6.517291
c1ccc(o1)-c1ccc(cn1)-c1ccc(-c2cccc3cscc23)c2cscc12,2.338679
[nH]1c2C=C[SiH2]c2c2c1c1c3cscc3c(cc1c1ccccc21)-c1cccs1,2.786148
c1cnc2c(c1)ncc1c3ccc(cc3c3cocc3c21)-c1ncncn1,3.950737
[nH]1c(ccc1-c1cccc2nsnc12)-c1ccc(-c2ccc[se]2)c2cscc12,6.199244
c1sc(-c2sc(-c3ccc(o3)-c3cccc4cCcc34)c3sccc23)c2cc[SiH2]c12,3.14688
c1sc(-c2ccc(-c3Cc(cc3)-c3scc4occc34)c3cscc23)c2nccnc12,4.077469
[nH]1c2cc(ccc2c2cnc3cccnc3c12)-c1scc2sccc12,1.984807
c1[SiH2]c2c(-c1)c1ccccc1c-1c2-ncc2ccncc-12,2.109397
[nH]1c2cc(ccc2c2sc3ccc4cocc4c3c12)-c1ncncn1,3.245089
[nH]1c(ccc1-c1cccc2c[nH]cc12)-c1[SiH2]c(cc1)-c1scc2occc12,0.560304
c1cnc(s1)-c1cc2c3ccccc3c3c4c5cocc5ccc4c4c[nH]cc4c3c2cn1,2.83776
[nH]1c(ccc1-c1scc2c1c1ccccc1c1ccccc21)-c1ccc(s1)-c1cncs1,2.546582
c1ccc(s1)-c1cc2cc3ccc4ccc5c[nH]cc5c4c3cc2c2ccccc12,2.159087
c1sc(-c2cc3ncc4c(cnc5cccnc45)c3c3cscc23)c2sccc12,3.87518
c1ccc(cn1)-c1ccc(nc1)-c1ccc(-c2cccc3cocc23)c2cscc12,3.253907
[nH]1ccc2[se]c3c([se]c4cc(-c5scc6cc[se]c56)c5ccccc5c34)c12,1.833251
c1sc(-c2ccc(-c3sc(-c4ccccn4)c4cc[se]c34)c3cscc23)c2ccCc12,3.26959
C1C=Cc2ccc3c4CC(=Cc4c4cocc4c3c12)c1scc2nccnc12,5.000572
[nH]1ccc2c3cocc3c3c(cnc4cc(ccc34)-c3cccc4ccccc34)c12,2.136999
c1ccc(o1)-c1ccc(-c2sc(-c3scc4cc[se]c34)c3cc[nH]c23)c2nsnc12,3.452295
[nH]1cccc1-c1ccc(nc1)-c1sc(-c2scc3ccCc23)c2cc[nH]c12,1.263314
C1C=Cc2c1c1c3cscc3c3cc(-c4nccs4)c4cscc4c3c1c1ccccc21,4.024449
c1Cc(cc1)-c1ccc(cc1)-c1ccc(-c2scc3occc23)c2nsnc12,6.942871
c1ccc([se]1)-c1ccc(-c2sc(-c3scc4ccsc34)c3ccsc23)c2cocc12,3.387363
C1C=Cc2csc(c12)-c1cc2ncc3c4CC=Cc4sc3c2s1,1.931586
c1cc2c3cocc3c3c4sc(cc4c4cocc4c3c2cn1)-c1cccc2=CCC=c12,4.773486
[SiH2]1C=CC=C1c1cc2ccc3c(cnc4ccc5ccccc5c34)c2o1,3.748726
c1sc(-c2cc3c(cn2)c2[se]c4ccccc4c2c2ccccc32)c2cc[se]c12,3.227942
c1sc(-c2ccc(cn2)-c2ccc(-c3scc4occc34)c3cscc23)c2sccc12,3.228816
c1sc(c2Cccc12)-c1sc(-c2sc(-c3nccc4nsnc34)c3occc23)c2ccsc12,8.019541
c1cc2cc3oc4cc(-c5cccc6cocc56)c5=CCC=c5c4c3cc2s1,3.348987
c1ccc(-c2sc(-c3Cc(cc3)-c3cccc4nsnc34)c3ccCc23)c2cscc12,5.033765
c1cnc(-c2cc3cnc4c(c5cscc5c5ccc6cscc6c45)c3o2)c2nsnc12,0
c1ccc(cc1)-c1cc2c3nsnc3c3c(c2o1)c1=C[SiH2]C=c1c1ccc2=CCC=c2c31,6.610089
[nH]1ccc2[SiH2]c3c(-c12)c1nsnc1c1cc(-c2scc4CC=Cc24)c2=C[SiH2]C=c2c31,8.394458
[nH]1ccc2c1c1oc3cc(-c4scc5[se]ccc45)c4=C[SiH2]C=c4c3c1c1ccccc21,4.653066
c1ccc(-c2cc3c4cocc4c4ccc5c[nH]cc5c4c3cn2)c2cocc12,2.237698
[nH]1c(cc2oc3c(c4nsnc4c4ccc5=CCC=c5c34)c12)-c1scc2C=CCc12,4.760966
C1C=CC=C1c1cc2[se]c3c4[SiH2]C=Cc4c4ccccc4c3c2c2cscc12,4.022478
c1sc(C2=Cc3c([SiH2]2)c2ncc4ccc5cocc5c4c2c2=C[SiH2]C=c32)c2ccoc12,7.112825
c1[SiH2]c(cc1)-c1sc(-c2sc(-c3ccccn3)c3occc23)c2nccnc12,7.231831
[nH]1c2C=C([SiH2]c2c2Cc3ccc4c[nH]cc4c3-c12)c1cccc2=C[SiH2]C=c12,-0.590483
c1ncc(s1)-c1sc(-c2ccc(nc2)-c2nccc3nsnc23)c2ccCc12,9.394274
c1ccc(cn1)-c1cc2c3c[nH]cc3c3ccc4cscc4c3c2c2cocc12,2.029633
c1ccc(o1)-c1sc(-c2cnc(s2)-c2ncncn2)c2nccnc12,0
c1cnc(s1)-c1cc2c3cocc3c3c(sc4ccc5=C[SiH2]C=c5c34)c2o1,5.878824
[nH]1ccc2sc3c4[SiH2]C(=Cc4cnc3c12)c1ncncn1,4.636398
c1sc(c2Cccc12)-c1ccc(-c2sc(-c3scc4[nH]ccc34)c3occc23)c2cocc12,1.405839
c1[SiH2]c(cc1)-c1Cc(cc1)-c1ccc(nc1)-c1scc2cc[nH]c12,3.168844
C1C=Cc2ccc3c4ncc(cc4c4cocc4c3c12)-c1scc2sccc12,2.364315
[nH]1c(cc2[nH]c3cc4ccc5c[nH]cc5c4cc3c12)-c1scc2[nH]ccc12,-0.759537
[nH]1c(cc2[SiH2]c3c(ccc4ccncc34)-c12)-c1cccc2cscc12,2.611961
[nH]1cccc1-c1sc(c2[SiH2]ccc12)-c1ccc(cc1)-c1nccc2nsnc12,9.373549
C1C=c2c(cc3cc4ccc5C=CCc5c4cc3c2=C1)-c1nccs1,3.170339
[SiH2]1C=Cc2c1c1c3cscc3c3cc(sc3c1c1cocc21)-c1scc2cc[se]c12,4.136904
c1sc(-c2ccc(s2)-c2sc(-c3scc4sccc34)c3ccsc23)c2cc[SiH2]c12,3.816153
c1cc2c3nsnc3c3c4[se]c(cc4c4c[nH]cc4c3c2s1)-c1cccc2=C[SiH2]C=c12,5.778064
c1sc(-c2cc3[se]c4c(cnc5ccc6=CCC=c6c45)c3c3=C[SiH2]C=c23)c2nccnc12,8.585907
c1ncc(s1)-c1cnc2c(cnc3c4c5cocc5ccc4c4cocc4c23)c1,5.19708
c1ccc(s1)-c1cc2c3c[nH]cc3c3cc4ccc5nsnc5c4cc3c2c2=C[SiH2]C=c12,5.411414
[nH]1c(cc2Cc3c(oc4ccc5ccccc5c34)-c12)-c1scc2cc[nH]c12,0.408726
c1sc(-c2cc3cnc4ccc5c[nH]cc5c4c3o2)c2ccoc12,2.225793
c1sc(-c2cc3sc4c(ccc5ccc6c[nH]cc6c45)c3[se]2)c2[SiH2]C=Cc12,2.234246
C1C=Cc2[se]c(cc12)-c1ccc2ccc3=C[SiH2]C=c3c2c1,4.558014
c1cc2ccc3c(c4nsnc4c4cc(-c5ncncn5)c5cscc5c34)c2o1,6.332132
[nH]1cccc1-c1sc(-c2ccc(-c3cncc4nsnc34)c3cscc23)c2nccnc12,7.852298
c1ccc(C2=Cc3cc4cnc5ccc6=C[SiH2]C=c6c5c4cc3C2)c2=C[SiH2]C=c12,7.944418
c1cc2[se]c3c(ccc4cc(-c5cccc6nsnc56)c5cocc5c34)c2cn1,6.293301
c1sc(-c2[SiH2]c(cc2)-c2ccc(-c3scc4sccc34)c3cscc23)c2Cccc12,4.463966
[nH]1c2cc[se]c2c2[se]c3cc(-c4cccc5nsnc45)c4nsnc4c3c12,6.736045
[nH]1ccc2c1c1c3c[nH]cc3c3cc(-c4nccs4)c4=CCC=c4c3c1c1ccccc21,1.314231
[nH]1c2ccoc2c2[nH]c3cc(-c4scc5[nH]ccc45)c4cocc4c3c12,-1.030515
[nH]1cccc1-c1cc2cc3c4nsnc4c4ccc5cscc5c4c3cc2o1,3.988228
c1sc(-c2cnc(-c3sc(-c4ncncn4)c4cc[nH]c34)c3nsnc23)c2sccc12,0
c1cc2c3cscc3c3cc4cc(ncc4cc3c2s1)-c1ccccn1,2.403446
[nH]1ccc2c3cocc3c3cc(sc3c12)-c1nccc2nsnc12,8.493143
c1ccc(cn1)-c1cc2ccc3c4c5nsnc5ccc4c4ccccc4c3c2o1,4.862465
c1ccc(-c2sc(-c3Cc(cc3)-c3ncncn3)c3[SiH2]ccc23)c2cocc12,5.886557
c1sc(c2CC=Cc12)-c1cnc2c(c1)sc1c2c2=C[SiH2]C=c2c2ccc3=CCC=c3c12,6.873671
c1ccc(o1)-c1sc(-c2ccc(-c3scc4ccCc34)c3ccccc23)c2ccoc12,2.558372
c1sc(C2=Cc3c(C2)c2cnc4ccc5cocc5c4c2c2cscc32)c2[SiH2]C=Cc12,3.796741
c1ccc(o1)-c1cc2c3cocc3c3c4ncccc4c4nsnc4c3c2o1,5.275079
[nH]1ccc2sc3c(c4cocc4c4cc(ncc34)-c3cncs3)c12,2.476551
c1ccc(-c2sc(-c3ccc(s3)-c3cncc4nsnc34)c3[SiH2]ccc23)c2ccccc12,10.367246
c1cc2[se]c3cc(ncc3c2o1)-c1ccccn1,0.757046
c1[SiH2]c(cc1)-c1sc(c2[SiH2]ccc12)-c1ccc(-c2scc3[SiH2]ccc23)c2nsnc12,9.356043
c1cc2oc3c(c2[se]1)c1ccccc1c1cc(-c2scc4occc24)c2ccccc2c31,2.560749
[nH]1c(cc2[SiH2]c3c(sc4ccc5ccccc5c34)-c12)-c1scc2ccsc12,1.750307
c1cc2c3nsnc3c3c(sc4cc([se]c34)-c3scc4cc[se]c34)c2s1,5.226374
c1Cc2c(-c1)[se]c1c3[SiH2]ccc3c3cCcc3c21,3.158108
c1[SiH2]c(cc1)-c1sc(c2Cccc12)-c1sc(-c2[SiH2]ccc2)c2[nH]ccc12,2.095074
c1sc(-c2ccc([se]2)-c2scc3nccnc23)c2[nH]ccc12,4.909447
c1cc2[se]c3c(c4cscc4c4cc(-c5scc6[nH]ccc56)c5ccccc5c34)c2s1,2.517467
[nH]1c(cc2[se]c3c4CC=Cc4c4cocc4c3c12)-c1scc2occc12,1.204749
c1sc(c2CC=Cc12)-c1cc2sc3c([se]c4ccc5c[nH]cc5c34)c2c2nsnc12,5.206561
[nH]1c2ccc3cocc3c2c2c3cscc3c3cc(oc3c12)-c1cccc2cscc12,1.903938
c1ccc2c(c1)c1nsnc1c1c3sc(cc3cnc21)-c1nccc2nsnc12,0
C1C=CC=C1c1cc2c3ccccc3c3ccc4c[nH]cc4c3c2c2=C[SiH2]C=c12,3.574032
c1sc(-c2cc3ncc4c5ncccc5[se]c4c3c3ccccc23)c2sccc12,2.861504
c1ccc(C2=Cc3c([SiH2]2)c2sc4ccc5cocc5c4c2c2=CCC=c32)c2cscc12,4.044711
[nH]1c2cc[se]c2c2cc3CC(=Cc3cc12)c1cncc2nsnc12,8.365854
[nH]1c(cc2c3cscc3c3c4sccc4ccc3c12)-c1ccc[se]1,1.444288
c1ccc(cn1)C1=Cc2c(C1)c1sc3ccc4c[nH]cc4c3c1c1cscc21,2.117686
[nH]1cccc1-c1sc(-c2ccc(cc2)-c2cccc3c[nH]cc23)c2nccnc12,4.151074
c1ccc(cc1)-c1ccc(cn1)-c1Cc(cc1)-c1cccc2nsnc12,6.930103
C1C=Cc2c1c1c3c[nH]cc3c3cc(C4=CC=C[SiH2]4)c4cocc4c3c1c1ccccc21,2.237281
c1sc(c2C=CCc12)-c1cc2cnc3c(ccc4ccc5=C[SiH2]C=c5c34)c2c2cocc12,5.758307
c1sc(c2C=C[SiH2]c12)-c1cc2ccc3ccccc3c2c2=C[SiH2]C=c12,6.046707
[SiH2]1C=CC=C1c1cc2cnc3cc4cccnc4cc3c2c2cscc12,5.914083
c1ccc(o1)-c1cc2c3cocc3c3c(c4nsnc4c4ccc5c[nH]cc5c34)c2o1,3.584169
c1ccc(-c2cc3[se]c4c(c3o2)c2ccccc2c2ccc3cscc3c42)c2c[nH]cc12,2.338647
[nH]1cccc1-c1cc2c(cn1)c1cc3CC=Cc3cc1c1=C[SiH2]C=c21,4.716212
[nH]1ccc2ncc3c4[nH]c(cc4c4cocc4c3c12)-c1scc2CC=Cc12,1.167777
c1ncc(s1)-c1cc2[se]c3c(sc4ccc5c[nH]cc5c34)c2c2cocc12,3.06045
[nH]-1cc-c2c-1c1c3cscc3c3-cc[SiH2]c3c1c1ccccc21,2.88361
C1C=Cc2c1c1ccc3cc(-c4scc5[se]ccc45)c4c[nH]cc4c3c1c1nsnc21,3.606833
c1ccc(o1)C1=Cc2ccc3c(ccc4ccc5c[nH]cc5c34)c2[SiH2]1,2.230866
c1cc2ncc3c(c4nsnc4c4cc(-c5scc6[se]ccc56)c5=CCC=c5c34)c2o1,7.505648
c1cc2cnc3cc(-c4cncc5nsnc45)c4ccccc4c3c2c2c[nH]cc12,7.787354
c1Cc(cc1)-c1sc(-c2ccc(o2)-c2cccc3c[SiH2]cc23)c2cc[nH]c12,0.325702
c1cc2c3cocc3c3c(cnc4cc(ccc34)-c3scc4C=CCc34)c2o1,2.795571
[nH]1cccc1-c1cc2ccc3c(sc4ccc5cscc5c34)c2[se]1,2.114599
[nH]1cccc1-c1cc2ccc3c4[nH]ccc4[nH]c3c2s1,0.296924
c1sc(-c2cc3cc4ccc5ccc6=CCC=c6c5c4cc3c3=C[SiH2]C=c23)c2occc12,4.137802
C1C=c2c3C=CCc3c3c4cocc4c4cc(-c5cccnc5)c5=C[SiH2]C=c5c4c3c2=C1,4.284425
c1cnc(s1)-c1cc2c3nsnc3c3c4[se]ccc4c4=C[SiH2]C=c4c3c2c2nsnc12,0
c1Cc(cc1)-c1ccc(-c2sc(-c3scc4ccoc34)c3cc[se]c23)c2ccccc12,2.22734
[nH]1ccc2ccc3cc(-c4cccc5cocc45)c4ccccc4c3c12,1.228849
c1cnc(s1)-c1ncc(s1)-c1sc(c2[SiH2]ccc12)-c1cccnc1,4.635052
c1ccc(o1)C1=Cc2ncc3c(oc4ccc5ccccc5c34)c2[SiH2]1,3.176491
[nH]1c2cc(cnc2c2c1c1ncccc1c1=CCC=c21)-c1scc2C=C[SiH2]c12,2.719041
c1cc2cc3sc4cc(ncc4c3cc2c2=CCC=c12)-c1cncc2nsnc12,8.78884
[nH]1cccc1-c1ccc(cc1)-c1ccc(-c2scc3[nH]ccc23)c2c[nH]cc12,0.394612
c1ncc(s1)-c1cc2ccc3ccc4nsnc4c3c2c2cscc12,4.761768
C1C=CC=C1c1cnc2c(c1)c1c[nH]cc1c1c3[se]ccc3cnc21,1.89574
c1sc(-c2cc3[se]c4ccc5nsnc5c4c3cn2)c2cc[se]c12,7.145389
c1ccc(nc1)-c1cc2[se]c3c(cnc4ccc5nsnc5c34)c2c2c[nH]cc12,5.324217
[nH]1c(cc2c1c1c3cscc3c3ccccc3c1c1=CCC=c21)-c1ccco1,1.506072
c1cc2c3nsnc3c3c(ccc4cc(-c5ccccc5)c5=CCC=c5c34)c2o1,3.624871
[nH]1c(cc2ccc3c(oc4ccc5c[nH]cc5c34)c12)-c1scc2ccoc12,0.662358
[nH]1c2cccnc2c2c3c[nH]cc3c3cc(-c4ccco4)c4cscc4c3c12,1.902088
c1ccc(o1)-c1cc2c([se]1)c1sc3cc[se]c3c1c1=CCC=c21,2.786668
c1cc2sc3c(c2[se]1)c1ccccc1c1cc(-c2scc4ccsc24)c2=CCC=c2c31,3.914904
c1ccc([se]1)-c1cc2[se]c3c(c2cn1)c1=C[SiH2]C=c1c1cccnc31,6.232184
[nH]1c(cc2c3c[nH]cc3c3c(sc4ccc5ccccc5c34)c12)-c1ccco1,0.6464
c1ccc(cn1)-c1cc2c3nsnc3c3c(ccc4ccc5c[nH]cc5c34)c2o1,3.521067
c1ncc(s1)-c1ccc([se]1)-c1ccc(-c2scc3sccc23)c2cCcc12,5.171298
[nH]1-c2c(Cc3ccccc23)-c2c1ccc1cscc21,0.817687
[nH]1ccc2c3cocc3c3c([se]c4cc(-c5scc6occc56)c5ccccc5c34)c12,2.108491
c1sc(c2Cccc12)-c1ncc(-c2ccc(o2)-c2cccc3ccccc23)c2nsnc12,9.572352
C1C=Cc2sc3cc([se]c3c12)-c1scc2[SiH2]C=Cc12,2.125955
c1ccc(-c2cc3cc4cnc5ccc6cocc6c5c4cc3c3cscc23)c2cocc12,3.37365
c1cc2c3nsnc3c(cc2c2ccccc12)-c1cc2c(cn1)ccc1=CCC=c21,5.096621
c1sc(-c2cc3cnc4c(c5c[nH]cc5c5ccc6=C[SiH2]C=c6c45)c3cn2)c2cc[se]c12,4.56005
[nH]1ccc2c1c1oc3cc(cnc3c1c1=CCC=c21)-c1scc2cc[nH]c12,1.139965
[nH]1c2cc([se]c2c2cc3occc3cc12)-c1cccs1,1.745579
c1cnc(s1)-c1cc2c3cocc3c3c(cnc4ccc5=C[SiH2]C=c5c34)c2cn1,6.201861
c1ccc(-c2sc(-c3sc(-c4ncncn4)c4[nH]ccc34)c3ccoc23)c2ccccc12,5.16143
c1sc(-c2cc3[se]c4c(c3o2)c2=CCC=c2c2ccc3c[nH]cc3c42)c2ccsc12,0.818415
c1sc(-c2ccc(nc2)-c2ccc(cc2)-c2scc3[se]ccc23)c2ccoc12,3.056906
c1ccc(nc1)-c1cnc(-c2sc(-c3cccnc3)c3[se]ccc23)c2nsnc12,0
c1cc2c3c[nH]cc3c3c4c5cocc5c(cc4c4=CCC=c4c3c2s1)-c1cncs1,2.728249
c1cc2sc3c(sc4cc(-c5cccc6nsnc56)c5cscc5c34)c2o1,6.009154
c1ccc([se]1)-c1ccc2c(ccc3c4[se]ccc4ccc23)c1,1.023762
c1cc2sc3c4CC(=Cc4c4=CCC=c4c3c2c2cocc12)c1cccc2=CCC=c12,1.632994
c1ccc(-c2cc3cc4c(ccc5=C[SiH2]C=c45)cc3c3cocc23)c2cscc12,4.626148
c1cnc2c3oc4C=C(Cc4c3ccc2c1)c1cccc2=C[SiH2]C=c12,6.743523
c1cc2sc3c(c4cscc4c4cc(cnc34)-c3cccnc3)c2s1,2.109804
c1ccc(cn1)-c1cc2ccc3c(c4cscc4c4ccc5=C[SiH2]C=c5c34)c2o1,6.05626
c1cc2ncc3c(ccc4cc(-c5cccc6cocc56)c5cscc5c34)c2[se]1,2.966045
C1C(=Cc2c1c1oc3C=C[SiH2]c3c1c1ccccc21)c1cccc2cscc12,2.841965
C1C=Cc2cnc3cc(-c4cccs4)c4c[nH]cc4c3c12,1.31329
c1cc2ncc3C=C([SiH2]c3c2o1)c1cccs1,2.917386
c1cnc(s1)-c1cc2cc3[se]c4ccc5cscc5c4c3cc2s1,3.687412
c1ccc2c(c1)sc1c2c2cCcc2c2ccc3nsnc3c12,7.031329
[nH]1c2ccccc2c2c3c[nH]cc3c3cc(ncc3c12)-c1scc2C=CCc12,1.28104
[nH]1c(ccc1-c1cccc2cocc12)-c1[SiH2]c(cc1)-c1cccc2ccccc12,3.056502
C1C=Cc2sc3cc(-c4cccnc4)c4=C[SiH2]C=c4c3c12,5.509763
[nH]1ccc2Cc3cc4cc(-c5scc6C=C[SiH2]c56)c5cocc5c4cc3-c12,1.591531
[nH]1c(ccc1-c1ccc(-c2scc3ccoc23)c2cscc12)-c1cccc2c[SiH2]cc12,4.68038
[nH]1c(cc2ncc3c4c5cocc5ccc4c4ccccc4c3c12)-c1cccs1,2.493916
[nH]1ccc2c1c1ncc3cc(-c4ncncn4)c4cscc4c3c1c1=CCC=c21,4.554632
c1sc(-c2[SiH2]c(cc2)-c2ccc(nc2)-c2scc3sccc23)c2[SiH2]ccc12,6.218683
c1sc(c2[SiH2]C=Cc12)-c1cc2cnc3c(sc4ccc5c[nH]cc5c34)c2c2nsnc12,6.865266
C1C=CC=C1c1cc2ncc3c4c5cocc5ccc4c4c[nH]cc4c3c2c2nsnc12,4.792136
c1ccc(s1)-c1cc2sc3c4sccc4c4=C[SiH2]C=c4c3c2c2=C[SiH2]C=c12,5.936223
c1ccc2c(c1)c1cocc1c1c2ncc2cc(-c3cccc4cscc34)c3c[nH]cc3c12,1.873313
[SiH2]1C=Cc2[se]c3c4oc(cc4[se]c3c12)-c1scc2[nH]ccc12,1.305099
[nH]1c(cc2sc3c4cnccc4[nH]c3c12)-c1cccs1,1.062699
c1cc2sc3c(c4cscc4c4cc(-c5cccc6=CCC=c56)c5=CCC=c5c34)c2o1,2.978016
c1cc2sc3c(c2o1)c1=C[SiH2]C=c1c1cc(-c2ccc[se]2)c2c[nH]cc2c31,3.064826
[nH]1c(cc2sc3c(ccc4ccsc34)c12)-c1cccc2=CCC=c12,2.874259
[nH]1ccc2[se]c3c(ncc4cc(-c5ccccn5)c5=CCC=c5c34)c12,3.148736
c1cnc(s1)-c1cc2c3cscc3c3ccc4ccccc4c3c2c2=CCC=c12,4.412483
[nH]1c2cc(C3=CC=CC3)c3cscc3c2c2ccc3C=C[SiH2]c3c12,2.542391
[nH]1cccc1-c1cc2c3nsnc3c3c4ncccc4[se]c3c2c2ccccc12,5.402819
c1ccc([se]1)-c1cc2ncc3c4cnccc4c4cocc4c3c2cn1,3.676514
c1cc2oc3c(ncc4cc(ccc34)-c3scc4[se]ccc34)c2s1,2.270076
[SiH2]1C=c2c3cc(C4=CC=C[SiH2]4)c4c[nH]cc4c3c3ccc4ccc5nsnc5c4c3c2=C1,4.322175
[nH]1c2cc(C3=CC=CC3)c3=C[SiH2]C=c3c2c2c1c1c3cocc3ccc1c1=C[SiH2]C=c21,2.79117
c1ccc(-c2cc3c(o2)c2sc4ccc5ccccc5c4c2c2=CCC=c32)c2c[nH]cc12,1.425102
c1Cc(cc1)-c1sc(c2Cccc12)-c1sc(c2[SiH2]ccc12)-c1scc2cc[SiH2]c12,3.027044
c1Cc(cc1)-c1sc(-c2cnc(s2)-c2scc3cc[se]c23)c2nccnc12,6.391177
c1cc2sc3c(ccc4cc(-c5ncncn5)c5=CCC=c5c34)c2c2=C[SiH2]C=c12,7.859832
c1cnc(s1)-c1Cc(cc1)-c1ccc(s1)-c1cncc2nsnc12,10.403798
[nH]1ccc2sc3c(sc4cc(-c5cncs5)c5=CCC=c5c34)c12,3.03646
c1cnc(-c2sc(-c3ccc(cn3)-c3ncncn3)c3cc[se]c23)c2nsnc12,0
[SiH2]1C=Cc2c1c1cnc3C=C([SiH2]c3c1c1cocc21)c1scc2ccsc12,4.840881
c1cnc2c(c1)oc1cc3cc(-c4cccc5nsnc45)c4=CCC=c4c3cc21,5.701966
[nH]1c(cc2c3cscc3c3c(c4cscc4c4ccc5c[nH]cc5c34)c12)-c1ccco1,0.804904
c1cc2ncc3c(c4cscc4c4cc(-c5nccc6nsnc56)c5ccccc5c34)c2s1,9.343021
[nH]1c2ccc3=C[SiH2]C=c3c2c2sc3cc(sc3c12)-c1scc2cc[se]c12,3.14786
[nH]1c2cc(cnc2c2c1c1c(ccc3=CCC=c13)c1ccccc21)-c1scc2CC=Cc12,3.843627
c1ccc(nc1)-c1cc2ccc3c4c5nsnc5ccc4c4cocc4c3c2c2nsnc12,6.783172
[nH]1c2C=C([SiH2]c2c2c3nsnc3c3ccc4nsnc4c3c12)c1scc2CC=Cc12,7.933501
c1sc(C2=Cc3c([SiH2]2)c2ccc4ccc5nsnc5c4c2c2c[nH]cc32)c2[se]ccc12,4.05794
[nH]1ccc2[nH]c3c4[SiH2]C(=Cc4c4cocc4c3c12)c1scc2nccnc12,1.140751
c1ccc([se]1)-c1sc(-c2ncc(-c3ncncn3)c3nsnc23)c2nccnc12,0
c1sc(C2=Cc3ccc4c(ccc5ccc6c[nH]cc6c45)c3C2)c2cc[se]c12,1.962774
c1sc(-c2cc3c4cscc4c4c(ccc5ccc6cocc6c45)c3s2)c2cc[nH]c12,1.887166
[nH]1c(cc2ncc3c4cnccc4c4=C[SiH2]C=c4c3c12)-c1cccnc1,6.854485
